FSC-A	FSC-H	SSC-A	SSC-H	APC-A	APC-R700-A	BUV395-A	BUV737-A	BV421-A	BV480-A	BV605-A	BV650-A	BV711-A	BV786-A	FITC-A	NIR-A	PE-A	PE-CF594-A	PE-Cy5-A	PE-Cy7-A	Time	Sample
90470.9296875	80500	40344.6015625	36816	2767.5	14540.041015625	276.71002197265625	10665.73046875	559.44000244140625	19581.029296875	3711.330078125	7482.509765625	20617.37890625	10148.0400390625	82.20000457763672	9289.6201171875	543.95001220703125	334.3999938964844	271.70001220703125	1878.800048828125	2042190.125	AP0301
60248.48046875	54351	52856.40234375	44523	151.20001220703125	1258.2000732421875	75.70999908447266	2537.2900390625	555.02996826171875	8423.7294921875	1718.010009765625	2766.9599609375	7729.4697265625	9019.7099609375	57.000003814697266	5097.06005859375	895.4000244140625	438.3500061035156	215.0500030517578	42728.40234375	4456530	AP0301
143649.515625	120674	36220.80078125	31702	124.74000549316406	530.82000732421875	20.100000381469727	1264.2900390625	913.5	9616.9501953125	9326.51953125	15217.01953125	6002.009765625	6298.73974609375	103.20000457763672	1284.1199951171875	976.800048828125	1100.550048828125	678.70001220703125	728.75	2091270	AP0301
62774.4921875	57407	30827.400390625	29259	1078.9200439453125	5715.900390625	91.79000091552734	4115.81005859375	480.69000244140625	17451	3401.369873046875	5322.8701171875	13362.2998046875	8319.150390625	90	4850.2802734375	334.3999938964844	261.25	171.0500030517578	1217.1500244140625	3839600	AP0301
55868.0703125	51050	44136.6015625	40650	514.6199951171875	5840.10009765625	259.9599914550781	8379.0205078125	427.7699890136719	9652.2294921875	2187.35986328125	2746.800048828125	3005.10009765625	7468.02001953125	70.80000305175781	4892.9404296875	1635.1500244140625	748	202.9499969482422	2348.5	5640890	AP0301
83774.9609375	76372	54826.80078125	50656	633.96002197265625	5080.8603515625	186.260009765625	7177.0400390625	805.1400146484375	24988.94921875	4501.97998046875	8165.43017578125	22922.55078125	13374.26953125	115.20000457763672	5861.16015625	1034	460.9000244140625	199.10000610351562	1736.35009765625	3503920	AP0301
60996.33984375	58386	23025.6015625	22722	1326.2401123046875	1573.56005859375	123.2800064086914	2105.81005859375	910.3499755859375	4580.10009765625	3716.369873046875	5503.0498046875	5704.64990234375	16313.2197265625	261.6000061035156	5975.64013671875	15057.3505859375	6493.85009765625	1695.6500244140625	17442.701171875	5685010.5	AP0301
134445.828125	118339	43857	39603	473.58001708984375	3159.000244140625	73.029998779296875	4162.7099609375	902.15997314453125	32930.73046875	5893.64990234375	9461.33984375	17953.740234375	17915.939453125	140.40000915527344	7227.3603515625	1064.25	492.8000183105469	270.0500183105469	33429	4094300	AP0301
67488.5703125	61995	63108.00390625	57883	320.760009765625	2089.800048828125	44.220001220703125	2746.330078125	590.94000244140625	23928.66015625	4154.85009765625	5360.0400390625	8381.51953125	13704.3896484375	120.00000762939453	8696.7001953125	1102.75	630.29998779296875	269.5	68258.3046875	2182130.25	AP0301
71890.328125	60918	42649.203125	37334	569.70001220703125	2819.880126953125	158.79000854492187	3553.68017578125	686.07000732421875	14166.8095703125	2845.080078125	4122.7197265625	4091.849853515625	16375.58984375	96.600006103515625	7888.3203125	1338.7000732421875	679.25	282.70001220703125	59708	2356250	AP0301
80787.1796875	72431	44260.203125	39867	1679.4000244140625	8226.900390625	210.3800048828125	5805.55029296875	927.3599853515625	17334.44921875	5844.509765625	6130.52978515625	5230.89013671875	7406.91015625	297	6859.6201171875	17548.849609375	7296.85009765625	2047.6500244140625	8678.4501953125	1438470	AP0301
78575.3203125	68462	56442.6015625	50218	228.42001342773437	1198.260009765625	93.1300048828125	1541.6700439453125	548.72998046875	6553.89013671875	4981.41015625	5049.4501953125	2356.830078125	5184.27001953125	256.8000183105469	4216.8603515625	26602.400390625	11348.150390625	2950.75	33129.25	1409290.125	AP0301
67006.0625	56134	29689.80078125	24486	7284.06005859375	30349.62109375	519.91998291015625	18331.201171875	3186.5400390625	16303.1396484375	20936.16015625	38527.6484375	18836.369140625	10040.939453125	66.600006103515625	18968.580078125	1334.300048828125	2339.699951171875	2454.650146484375	3614.050048828125	5616910.5	AP0301
87505.109375	79746	33993	29990	503.82000732421875	3016.980224609375	170.1800079345703	4262.5400390625	438.4800109863281	11905.1103515625	2598.75	5075.27978515625	10372.9501953125	8489.8798828125	113.4000015258789	4823.8203125	466.4000244140625	257.3999938964844	256.8500061035156	23372.25	2218870	AP0301
64827.140625	58995	21273.6015625	20067	430.3800048828125	2221.02001953125	93.1300048828125	1855.2301025390625	367.91998291015625	3444.2099609375	737.0999755859375	1886.8499755859375	4481.18994140625	7285.31982421875	85.80000305175781	4717.97998046875	992.75	477.95001220703125	194.15000915527344	37065.6015625	3996210.25	AP0301
72535.1015625	61567	55770.00390625	49119	918.5400390625	3866.940185546875	114.56999969482422	6170.0302734375	849.239990234375	24861.689453125	4458.509765625	8298.990234375	26755.470703125	11786.0400390625	174.60000610351562	6427.6201171875	641.85003662109375	381.1499938964844	265.1000061035156	29835.8515625	4674290	AP0301
66892.6015625	60262	51063.6015625	46786	667.98004150390625	5370.30029296875	136.010009765625	4634.39013671875	807.65997314453125	21159.810546875	5043.14990234375	5274.35986328125	4008.06005859375	4631.759765625	196.8000030517578	3412.800048828125	9247.7001953125	3829.10009765625	1237.5	961.95001220703125	5813340	AP0301
69799.25	64439	34782.6015625	32979	313.20001220703125	906.12005615234375	26.130001068115234	1622.739990234375	373.5899963378906	6272.91015625	1802.429931640625	3594.14990234375	3063.68994140625	4879.35009765625	72	1510.3800048828125	145.75	169.9499969482422	155.10000610351562	1376.0999755859375	4145230.25	AP0301
90115.9140625	81139	52460.40234375	46467	717.12005615234375	5689.98046875	224.45001220703125	9298.9306640625	1280.1600341796875	21510.720703125	5409.81005859375	11912.669921875	36502.19921875	14579.4599609375	98.4000015258789	6221.88037109375	163.35000610351562	245.3000030517578	237.60000610351562	1458.050048828125	2354700	AP0301
109430.953125	97302	52554.00390625	47250	571.86004638671875	2514.239990234375	57.62000274658203	3564.400146484375	1053.989990234375	26090.8203125	4810.0498046875	8522.6396484375	19566.5390625	19082.0703125	113.4000015258789	7666.38037109375	733.1500244140625	421.8500061035156	211.75	32176.650390625	4942100	AP0301
52306.890625	44346	58201.203125	52426	9400.8603515625	40837.5	267.33001708984375	12792.310546875	389.9700012207031	20771.73046875	10868.759765625	12722.2197265625	14355.8095703125	5927.669921875	495.6000061035156	22496.94140625	46619.65234375	19478.25	5511.55029296875	3275.25	4680420	AP0301
87109.8359375	78135	32799	30727	909.36004638671875	5084.64013671875	125.29000091552734	5789.47021484375	621.17999267578125	13447.9794921875	2479.050048828125	5414.2197265625	19532.51953125	10152.4501953125	70.20000457763672	5292.5400390625	234.3000030517578	228.25	139.6999969482422	13033.900390625	4145250	AP0301
114511.640625	101889	30484.80078125	27905	828.9000244140625	5436.72021484375	165.49000549316406	5134.2099609375	686.70001220703125	8260.5595703125	1560.510009765625	2392.10986328125	3603.599853515625	8240.400390625	42	4686.1201171875	380.6000061035156	231	26.950000762939453	1581.25	5086450	AP0301
34898.7109375	32961	46279.80078125	44609	1893.780029296875	9756.1806640625	78.38999938964844	14298.470703125	1236.0599365234375	18256.140625	3326.39990234375	14112	73926.0859375	14226.0302734375	84	7358.580078125	54.45000076293945	96.25	143	1311.2000732421875	2255570	AP0301
88975.8203125	84000	40420.80078125	37636	170.63999938964844	4540.3203125	302.8399963378906	9424.890625	1045.1700439453125	11520.8095703125	9836.189453125	15392.16015625	9613.7998046875	10315.6201171875	74.4000015258789	4974.47998046875	723.79998779296875	1036.2000732421875	677.04998779296875	3688.85009765625	665870.0625	AP0301
109708.5	99330	48537	44582	106.3800048828125	2072.52001953125	170.85000610351562	4779.7802734375	659.6099853515625	7251.2998046875	4970.06982421875	8871.66015625	4055.31005859375	8058.9599609375	69	2729.16015625	327.25	514.25	386.6499938964844	1093.4000244140625	2202390	AP0301
56580.55078125	53499	24188.400390625	22699	392.0400085449219	1058.4000244140625	47.56999969482422	1173.1700439453125	527.94000244140625	5434.3798828125	1976.3099365234375	2998.800048828125	3476.340087890625	9765	130.8000030517578	2729.7001953125	3067.900146484375	1524.050048828125	477.95001220703125	1163.25	3440780.25	AP0301
46194.69140625	42742	57009.6015625	51698	575.6400146484375	4499.2802734375	290.7799987792969	8283.8798828125	615.510009765625	20977.740234375	4040.18994140625	7175.69970703125	19406.51953125	10231.830078125	129.60000610351562	5975.10009765625	1010.3500366210937	535.70001220703125	220	26361.5	2117160	AP0301
42929.97265625	39671	65364.00390625	60407	894.780029296875	5336.8203125	140.02999877929687	7519.41015625	1030.050048828125	18588.150390625	4903.2900390625	8460.26953125	22960.98046875	13231.259765625	125.4000015258789	6220.80029296875	295.8999938964844	364.6499938964844	218.90000915527344	7685.150390625	1380040	AP0301
100154.0703125	89018	39109.80078125	36254	360.7200012207031	3956.580078125	519.25	6807.8701171875	1009.8900146484375	4255.64990234375	6217.4697265625	6769.35009765625	4054.050048828125	5279.39990234375	223.20001220703125	3500.280029296875	21707.951171875	9253.75	2730.75	1063.1500244140625	1224370	AP0301
92227.734375	83853	41515.203125	39113	223.5600128173828	1882.4400634765625	168.1699981689453	3362.72998046875	423.989990234375	9162.7197265625	6495.2998046875	10456.1103515625	4907.06982421875	3814.02001953125	49.20000076293945	2033.64013671875	909.1500244140625	1019.1500244140625	391.6000061035156	411.3999938964844	1575490	AP0301
102732.5390625	91959	55289.40234375	51287	874.260009765625	6215.9404296875	227.8000030517578	5682.27001953125	996.02996826171875	16673.580078125	7180.73974609375	9955.259765625	5292	9922.5	164.40000915527344	5071.68017578125	12366.75	5716.14990234375	1656.5999755859375	2732.400146484375	2615509.75	AP0301
76249.390625	69315	33813.6015625	31671	1467.1800537109375	7659.3603515625	209.7100067138672	7357.27001953125	987.21002197265625	14699.7900390625	8872.2900390625	11368.9794921875	8408.6103515625	8301.509765625	227.40000915527344	6212.16015625	17418.5	7370	2193.400146484375	1477.8499755859375	3995910.25	AP0301
135520.046875	116502	44756.40234375	40166	11823.30078125	55079.4609375	379.8900146484375	17261.880859375	1205.18994140625	22001.490234375	5861.52001953125	9623.8798828125	16284.8701171875	11687.759765625	216.60000610351562	30757.3203125	12097.25	5108.9501953125	1960.75	4615.60009765625	1825410	AP0301
60507.73046875	56494	20573.400390625	19514	692.280029296875	2892.240234375	131.32000732421875	1301.81005859375	541.16998291015625	7079.93994140625	2383.919921875	2545.830078125	3936.869873046875	10714.41015625	132	3873.420166015625	5557.2001953125	2497	681.45001220703125	6010.9501953125	2803490	AP0301
85671.453125	73088	37432.80078125	32708	393.6600036621094	2481.840087890625	66.33000183105469	3661.550048828125	412.0199890136719	7335.7197265625	1531.530029296875	4303.52978515625	19709.55078125	5530.14013671875	64.80000305175781	2412.18017578125	729.85003662109375	305.25	136.9499969482422	1076.3499755859375	4649300	AP0301
72340.5078125	66992	44271	40244	211.1400146484375	1110.239990234375	56.95000076293945	1681.030029296875	578.969970703125	11097.4501953125	2106.090087890625	2981.159912109375	3475.080078125	11723.669921875	130.8000030517578	3921.480224609375	599.5	424.0500183105469	202.40000915527344	9431.400390625	2702500	AP0301
60996.953125	54608	36499.80078125	33360	1019.52001953125	3958.2001953125	140.6999969482422	3142.300048828125	383.0400085449219	7792.4697265625	3299.93994140625	4062.239990234375	2910.60009765625	6048	182.40000915527344	4658.0400390625	13658.7001953125	5870.14990234375	1557.050048828125	17904.701171875	1738550	AP0301
71146.7421875	59515	59175.00390625	52123	3103.380126953125	3027.780029296875	123.2800064086914	3458.5400390625	742.1400146484375	11954.8798828125	2421.090087890625	6196.68017578125	12065.1298828125	9521.8203125	61.20000076293945	3174.66015625	167.75	89.6500015258789	453.20001220703125	806.85003662109375	2455150	AP0301
104221.5546875	87330	49742.40234375	44982	2667.60009765625	2812.320068359375	54.94000244140625	2260.580078125	496.44000244140625	19160.189453125	3737.159912109375	5167.259765625	7880.669921875	11048.939453125	96.600006103515625	6531.84033203125	723.25	378.3999938964844	436.70001220703125	33625.3515625	2740350	AP0301
39690.87109375	34019	25068.6015625	21363	7652.88037109375	31950.720703125	178.88999938964844	8741.490234375	532.3499755859375	10475.009765625	5177.9697265625	6933.77978515625	9937.6201171875	7096.94970703125	267.6000061035156	17734.140625	25764.201171875	10668.900390625	3627.800048828125	3513.400146484375	1733230.125	AP0301
138143.046875	122219	56982.6015625	52735	3388.500244140625	20428.201171875	493.1200256347656	15044.8505859375	1775.969970703125	36489.6015625	22021.01953125	20689.19921875	12783.9599609375	9085.8603515625	958.20001220703125	12672.1806640625	111868.3515625	46772.55078125	12928.8505859375	4288.35009765625	2230810	AP0301
93433.703125	83719	41145.6015625	37155	451.9800109863281	2268	137.35000610351562	4783.80029296875	511.55999755859375	18197.55078125	3455.550048828125	5854.58984375	13340.8798828125	8095.5	84.600006103515625	3343.14013671875	250.8000030517578	135.3000030517578	139.15000915527344	7142.30029296875	5779850	AP0301
91723.875	78762	36943.203125	33438	1874.880126953125	9101.16015625	233.8300018310547	5914.76025390625	683.54998779296875	7858.6201171875	3582.179931640625	3822.2099609375	4187.60986328125	5967.35986328125	165.60000610351562	5795.2802734375	14082.75	5990.05029296875	1791.35009765625	1447.050048828125	4116580.25	AP0301
98590.03125	87579	43556.40234375	40603	4865.9404296875	4167.72021484375	135.33999633789063	2897.080078125	491.3999938964844	10892.0703125	2293.830078125	5181.75	5598.81005859375	10681.650390625	93	6390.900390625	520.85003662109375	297	721.60003662109375	23366.201171875	5328470	AP0301
78965.71875	71594	39223.203125	36654	929.88006591796875	6808.3203125	263.30999755859375	9481.83984375	617.4000244140625	13390.6494140625	2549.60986328125	6010.2001953125	23952.599609375	10531.080078125	101.4000015258789	6312.06005859375	342.1000061035156	241.45001220703125	163.35000610351562	1400.8499755859375	1434309.875	AP0301
82078.5546875	72746	45793.80078125	43098	3378.780029296875	16509.419921875	188.27000427246094	8228.9404296875	569.52001953125	16935.66015625	7709.31005859375	9219.419921875	10493.91015625	6532.4697265625	349.20001220703125	10106.640625	34123.65234375	14136.1005859375	3957.25	4601.30029296875	2131630.25	AP0301
68235.2109375	65182	32298.6015625	30826	1193.4000244140625	5097.60009765625	42.880001068115234	3853.840087890625	1265.0400390625	8430.0302734375	8031.23974609375	13511.6103515625	17517.779296875	19899.1796875	160.8000030517578	7007.0400390625	3044.800048828125	1874.4000244140625	857.45001220703125	2266	2084210	AP0301
58703.3515625	53991	52489.203125	48723	224.10000610351562	1807.380126953125	464.9800109863281	3264.239990234375	476.2799987792969	6090.83984375	1042.6500244140625	2569.139892578125	8238.509765625	8861.580078125	53.400001525878906	3788.64013671875	431.20001220703125	256.3000183105469	150.15000915527344	18080.150390625	2114580.25	AP0301
70353.7421875	64699	61293.6015625	53147	308.34002685546875	1120.5	79.06000518798828	1737.9801025390625	388.0799865722656	8516.9697265625	1628.5499267578125	2546.4599609375	3324.510009765625	8445.150390625	67.20000457763672	5018.76025390625	1016.9500122070312	521.4000244140625	146.3000030517578	32508.8515625	3096170	AP0301
101198.390625	91079	41404.203125	35895	311.0400085449219	3142.260009765625	151.4199981689453	4790.5	913.5	18974.970703125	3831.030029296875	5017.9501953125	5180.48974609375	20281.58984375	121.20000457763672	9259.3798828125	1295.25	622.04998779296875	286.5500183105469	61327.203125	5652360.5	AP0301
66207.5703125	58559	50353.203125	47087	207.36001586914062	1795.5001220703125	129.30999755859375	3580.47998046875	501.4800109863281	14701.0498046875	3628.800048828125	4406.85009765625	2813.580078125	4225.41015625	80.4000015258789	1799.820068359375	681.45001220703125	394.3500061035156	189.1999969482422	569.79998779296875	1153170	AP0301
105311.015625	96883	25144.80078125	23303	3294.000244140625	19391.400390625	518.58001708984375	14389.5908203125	777.41998291015625	17517.779296875	6315.75	7960.0498046875	8554.1396484375	10015.740234375	302.4000244140625	13363.9208984375	14971	6302.4501953125	1945.35009765625	2380.400146484375	3823810.25	AP0301
90814.359375	78835	37329	33875	197.10000610351562	1770.1201171875	101.84000396728516	3773.440185546875	488.25	2821.77001953125	650.78997802734375	1915.199951171875	8162.27978515625	9901.7099609375	30.600000381469727	5462.10009765625	550.54998779296875	350.8999938964844	122.6500015258789	33756.25	4191120	AP0301
118733.453125	103634	45616.203125	41606	733.86004638671875	3159.000244140625	166.8300018310547	4706.75	1077.300048828125	19116.08984375	6517.97998046875	8581.2294921875	4117.68017578125	8243.5498046875	137.40000915527344	3320.460205078125	5790.39990234375	2585	811.79998779296875	958.6500244140625	2795250.25	AP0301
36806.7890625	33091	44542.203125	41763	333.7200012207031	3006.72021484375	105.86000061035156	4396.5400390625	518.489990234375	14046.4794921875	2775.780029296875	5916.330078125	14568.75	12862.080078125	120.00000762939453	9500.7607421875	1355.2000732421875	796.4000244140625	315.70001220703125	74396.3046875	5812620	AP0301
62523.78125	56807	61237.203125	55395	273.7799987792969	2042.820068359375	162.13999938964844	3570.43017578125	749.70001220703125	13093.2900390625	4959.35986328125	4733.81982421875	2752.469970703125	7605.98974609375	200.40000915527344	3247.56005859375	15747.05078125	6413.55029296875	1790.800048828125	16349.30078125	4472720	AP0301
119396.5234375	110463	45526.203125	43243	697.1400146484375	4822.2001953125	279.3900146484375	5849.77001953125	374.8500061035156	11961.1796875	5718.509765625	9893.51953125	6960.23974609375	5639.1298828125	282	3913.380126953125	21609.5	9270.7998046875	2743.400146484375	2308.35009765625	2797960	AP0301
99733.171875	87674	28298.400390625	26826	746.280029296875	6181.38037109375	235.17001342773437	7184.41015625	891.45001220703125	12497.939453125	2749.320068359375	3294.27001953125	3541.85986328125	10861.2001953125	83.4000015258789	6662.5205078125	2829.199951171875	1179.75	438.3500061035156	21632.599609375	2878300	AP0301
100331.5859375	88734	49501.80078125	44926	1783.6201171875	9176.220703125	100.5	3127.56005859375	1278.9000244140625	15421.1396484375	6981.02978515625	10723.8603515625	6001.3798828125	9922.5	123.00000762939453	6055.56005859375	8596.5	3953.400146484375	1278.2000732421875	1650	72650	AP0301
52799.76953125	48903	35494.203125	34227	652.32000732421875	4574.88037109375	163.48001098632812	4100.39990234375	446.0400085449219	16045.4697265625	4427.64013671875	4120.2001953125	3311.909912109375	5043.14990234375	160.8000030517578	3648.780029296875	9959.9501953125	4084.85009765625	1173.1500244140625	991.6500244140625	1157830	AP0301
77412.6640625	71046	42001.80078125	38562	1156.6800537109375	3498.1201171875	107.87000274658203	2487.7099609375	1239.2099609375	12525.0302734375	5279.39990234375	6577.830078125	3856.22998046875	12788.3701171875	220.20001220703125	5236.92041015625	8731.7998046875	3968.800048828125	1249.050048828125	1650.550048828125	9440	AP0301
77706.6796875	70982	42346.80078125	40022	250.02000427246094	1661.0400390625	32.15999984741211	2862.91015625	1198.260009765625	7573.85986328125	1513.260009765625	3561.389892578125	13065.5703125	21555.44921875	56.400001525878906	5439.96044921875	545.60003662109375	224.95001220703125	202.9499969482422	10492.3505859375	5131000.5	AP0301
104806.5390625	91775	44071.80078125	38975	528.1199951171875	3611.520263671875	227.1300048828125	4200.22998046875	979.64996337890625	17381.69921875	3377.429931640625	4627.97998046875	4125.8701171875	9794.6103515625	85.80000305175781	4514.93994140625	2846.25	1200.0999755859375	347.0500183105469	7095.55029296875	4494850	AP0301
55165.3515625	49949	25948.80078125	24077	583.20001220703125	3059.64013671875	129.30999755859375	4019.330078125	498.3299865722656	12319.650390625	2334.780029296875	3749.1298828125	5675.0400390625	8748.1796875	129	3585.60009765625	1395.3499755859375	706.75	281.0500183105469	1292.5	2232020	AP0301
161090.03125	142855	27498.001953125	24723	565.3800048828125	3221.10009765625	138.02000427246094	3680.31005859375	781.20001220703125	10429.01953125	2530.080078125	3674.7900390625	6059.9697265625	12746.16015625	76.20000457763672	9136.80078125	3397.35009765625	1384.3499755859375	594.54998779296875	72540.6015625	93040.0078125	AP0301
90817.4140625	81336	48918.6015625	43608	960.6600341796875	4404.7802734375	110.55000305175781	6759.63037109375	1210.22998046875	20056.05078125	3879.5400390625	8928.990234375	28584.359375	18387.1796875	84	7443.3603515625	396	248.0500030517578	147.40000915527344	24962.30078125	2148800	AP0301
142794.296875	126803	46635	43603	1594.080078125	9717.30078125	215.07000732421875	6598.830078125	887.66998291015625	20275.919921875	12468.9599609375	11433.240234375	6214.9501953125	3982.85986328125	586.20001220703125	5188.3203125	59048	24925.451171875	6604.39990234375	2015.75	1152070	AP0301
108791.0625	95236	43038.6015625	38448	928.800048828125	6031.26025390625	223.11000061035156	7148.900390625	621.80999755859375	28596.958984375	5343.66015625	10051.650390625	21528.359375	10575.1796875	136.20001220703125	5125.14013671875	949.85003662109375	467.5	187.5500030517578	3331.35009765625	4202410.5	AP0301
32506.291015625	29047	32097.001953125	29895	700.3800048828125	5511.240234375	203.6800079345703	7696.2900390625	967.04998779296875	14055.9296875	2738.60986328125	4181.93994140625	7866.18017578125	18052.650390625	154.20001220703125	10933.9208984375	1651.6500244140625	931.70001220703125	455.95001220703125	71220.6015625	2712819.75	AP0301
65365.7734375	58118	35216.40234375	32406	797.58001708984375	5390.2802734375	129.30999755859375	5659.490234375	515.3399658203125	11066.580078125	2089.080078125	3672.89990234375	13336.4697265625	8875.439453125	60.60000228881836	5375.16015625	1323.300048828125	655.60003662109375	256.3000183105469	13666.400390625	1666040.125	AP0301
97889.140625	86707	37150.203125	34739	969.84002685546875	5053.3203125	201.6699981689453	4613.6201171875	946.260009765625	11611.5302734375	10999.7998046875	12816.7197265625	6042.330078125	6093.98974609375	381.6000061035156	3992.22021484375	36130.6015625	15193.75	4379.64990234375	1772.10009765625	1917160	AP0301
75617.4296875	66374	45322.203125	38886	725.760009765625	7308.900390625	475.70001220703125	13642.5400390625	1197	8971.830078125	7813.89013671875	9321.4794921875	6019.64990234375	7330.0498046875	278.4000244140625	5185.6201171875	25625.599609375	11004.400390625	3136.10009765625	1274.3499755859375	5410170	AP0301
53173.703125	47947	33643.203125	31851	1804.6800537109375	9050.400390625	157.4499969482422	10477.4599609375	932.39996337890625	16263.4501953125	3134.25	9804.0595703125	40917.23828125	13248.8994140625	121.80000305175781	8243.640625	265.1000061035156	179.3000030517578	126.5	2598.199951171875	4903000	AP0301
62666.51953125	56278	60821.40234375	55458	309.96002197265625	2886.300048828125	105.86000061035156	4891.669921875	738.3599853515625	19540.080078125	3458.070068359375	7199.64013671875	17531.009765625	14204.6103515625	87.600006103515625	6113.88037109375	397.1000061035156	173.25	112.75	19320.400390625	1477830.125	AP0301
66011.7578125	61194	47534.40234375	44442	692.280029296875	4882.68017578125	179.55999755859375	8104.990234375	484.4700012207031	15411.689453125	2999.429931640625	7694.81982421875	26817.83984375	7841.60986328125	65.4000015258789	4383.18017578125	116.05000305175781	111.6500015258789	14.850000381469727	4591.9501953125	3231940.25	AP0301
87332.484375	78372	39584.40234375	35984	651.24005126953125	3337.2001953125	116.58000183105469	5364.02001953125	655.83001708984375	10422.08984375	2123.72998046875	6328.97998046875	25382.69921875	9012.150390625	106.80000305175781	4555.97998046875	568.1500244140625	384.45001220703125	195.25	23262.80078125	5832340	AP0301
182906.671875	158099	38090.40234375	32515	353.70001220703125	795.96002197265625	49.58000183105469	2165.43994140625	1006.1099853515625	9004.58984375	8343.08984375	13485.7802734375	9565.919921875	10116.5400390625	126.60000610351562	1990.9801025390625	471.3500061035156	950.95001220703125	606.10003662109375	1093.9500732421875	4750270	AP0301
108977.109375	96457	48618	44137	1823.580078125	9801.5400390625	259.2900085449219	8474.16015625	771.1199951171875	24843.419921875	4854.14990234375	9061.2900390625	36268.46875	11435.1298828125	141	8173.98046875	1077.4500732421875	562.10003662109375	376.75	1379.4000244140625	3360000	AP0301
70081.0703125	61942	45655.203125	42258	370.9800109863281	1634.580078125	153.4300079345703	2217.699951171875	391.8599853515625	5107.41015625	1527.1199951171875	3068.10009765625	8256.7802734375	8319.7802734375	88.80000305175781	5032.26025390625	3295.60009765625	1249.050048828125	426.25	39301.90234375	5339910.5	AP0301
111314.0234375	98418	46137.6015625	41714	448.7400207519531	3679.56005859375	166.8300018310547	5914.09033203125	672.8399658203125	15295.76953125	2735.4599609375	5543.3701171875	16282.9794921875	12863.9697265625	109.20000457763672	5786.10009765625	753.5	387.20001220703125	193.60000610351562	23977.25	1911300	AP0301
55336.15234375	48233	46185	40873	295.9200134277344	2211.300048828125	142.7100067138672	3630.06005859375	463.67999267578125	15829.3798828125	3111.570068359375	4192.64990234375	7676.5498046875	9652.2294921875	64.80000305175781	3625.56005859375	259.0500183105469	114.95000457763672	50.60000228881836	13918.8505859375	5282780	AP0301
47054.79296875	42870	36859.203125	33494	308.34002685546875	1372.1400146484375	38.19000244140625	1600.6300048828125	692.3699951171875	14972.580078125	9289.349609375	15327.8994140625	5450.759765625	6741	154.20001220703125	1740.4200439453125	1416.800048828125	1208.3499755859375	618.20001220703125	874.5	2457070	AP0301
46891.921875	41819	28420.201171875	25663	321.84002685546875	3328.56005859375	131.99000549316406	4995.52001953125	1036.3499755859375	7735.14013671875	4650.66015625	7425.18017578125	6829.830078125	11864.16015625	118.80000305175781	5480.46044921875	699.04998779296875	740.85003662109375	338.8000183105469	14118.5	1874530.125	AP0301
81350.2109375	74061	35302.80078125	33945	168.48001098632812	1654.02001953125	101.84000396728516	3728.550048828125	532.3499755859375	21882.419921875	4287.77978515625	5826.23974609375	9730.9794921875	10013.849609375	165	4258.97998046875	310.20001220703125	309.1000061035156	161.6999969482422	11909.150390625	2624700	AP0301
82633.0390625	72010	61685.40234375	54462	259.20001220703125	4758.47998046875	141.37001037597656	6836.68017578125	813.96002197265625	18454.58984375	3810.869873046875	6349.77001953125	19184.759765625	17898.9296875	114.00000762939453	8935.3798828125	1504.800048828125	693.54998779296875	299.75	62161.55078125	2511740	AP0301
67994.875	59871	66279	59999	36.720001220703125	687.96002197265625	95.13999938964844	1558.4200439453125	446.66998291015625	16751.69921875	3129.2099609375	3686.1298828125	3433.5	9650.9697265625	87.600006103515625	3257.280029296875	345.95001220703125	167.1999969482422	88	18860.599609375	4630820	AP0301
54407.12109375	51195	41212.80078125	40651	1139.4000244140625	7577.8203125	181.57000732421875	12861.3203125	1021.8599853515625	25952.220703125	4966.2900390625	13875.1201171875	50239.3515625	15031.169921875	122.4000015258789	7690.14013671875	1381.050048828125	691.35003662109375	294.25	21212.951171875	4685340	AP0301
32805.19140625	28559	57804.6015625	51739	704.1600341796875	5051.16015625	250.5800018310547	6036.7001953125	864.3599853515625	7490.06982421875	2671.830078125	3276	3448.619873046875	12539.51953125	139.8000030517578	6423.30029296875	5867.9501953125	2656.5	779.35003662109375	1453.6500244140625	3388870	AP0301
66910.8984375	61027	36979.203125	34099	668.52001953125	5354.10009765625	209.7100067138672	8734.1201171875	706.22998046875	14308.5595703125	2860.199951171875	8496.1796875	39275.4609375	9153.900390625	83.4000015258789	4864.8603515625	419.6499938964844	255.75	167.75	4561.14990234375	5129880.5	AP0301
77349.21875	68290	45006	40898	512.46002197265625	3271.320068359375	87.0999984741211	3544.969970703125	363.510009765625	10725.75	2070.81005859375	3295.530029296875	9206.8203125	6096.509765625	58.80000305175781	3100.68017578125	135.3000030517578	124.85000610351562	121.55000305175781	4980.25	5736269.5	AP0301
33703.109375	27559	28701.6015625	23303	1531.4400634765625	10975.5	149.41000366210937	12771.5400390625	1115.0999755859375	12844.439453125	2689.469970703125	14066.6396484375	71095.5	16196.669921875	148.20001220703125	15235.0205078125	2366.10009765625	1196.25	444.4000244140625	67832.0546875	1912590.125	AP0301
59468.29296875	55234	26378.400390625	24002	276.4800109863281	2538.5400390625	129.97999572753906	4010.6201171875	724.5	12709.6201171875	4779.81005859375	5275.6201171875	3446.72998046875	4380.39013671875	209.40000915527344	2729.7001953125	15836.7001953125	6593.9501953125	1822.7000732421875	14331.3505859375	1486500.125	AP0301
