name	FSC-A	FSC-H	SSC-A	SSC-H	APC-A	APC-R700-A	BUV395-A	BUV737-A	BV421-A	BV480-A	BV605-A	BV650-A	BV711-A	BV786-A	FITC-A	NIR-A	PE-A	PE-CF594-A	PE-Cy5-A	PE-Cy7-A	Time
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	123239.40625	110798	36133.9609375	33898	1113.280029296875	883.67999267578125	16.75	1149.050048828125	655.199951171875	23252.44921875	10008.0498046875	13844.349609375	5819.44970703125	9316.44921875	132.97999572753906	2033.9200439453125	448	897.1199951171875	913.3599853515625	935.20001220703125	731320.0625
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	129792.6015625	118918	18625.740234375	18054	326.4800109863281	2383.919921875	14.74000072479248	3849.820068359375	483.5999755859375	10028.19921875	7949.49951171875	16549.6484375	23421.44921875	7305.349609375	277.5500183105469	2521.679931640625	449.67999267578125	1007.4400024414062	506.239990234375	826.55999755859375	765760
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	82184.40625	74023	22614.53125	20835	358.9599914550781	2208.639892578125	28.810001373291016	3691.030029296875	552.5	21004.75	9585.5498046875	15333.4990234375	22028.5	9794.849609375	326.3500061035156	2457.280029296875	394.79998779296875	778.4000244140625	423.3600158691406	772.79998779296875	1226730
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	124452.6015625	107146	26344.0703125	22702	799.1199951171875	3358.320068359375	46.22999954223633	5592.490234375	729.949951171875	27556.099609375	14381.8994140625	26319.798828125	35298.8984375	10961.599609375	604.510009765625	4464.31982421875	965.44000244140625	1492.9599609375	787.91998291015625	1168.719970703125	750730
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	87248.40625	79163	20625.3203125	18591	280	498.3999938964844	34.84000015258789	1208.010009765625	264.54998779296875	7663.49951171875	6046.94970703125	10231	5772	4431.69970703125	342.21002197265625	1057.8399658203125	305.20001220703125	606.47998046875	342.1600036621094	495.6000061035156	320320
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	88382.40625	79978	26231.220703125	24186	675.91998291015625	699.44000244140625	38.19000244140625	1494.77001953125	559	22694.75	7777.24951171875	11313.25	7071.349609375	9368.44921875	100.6500015258789	2025.52001953125	299.0400085449219	580.15997314453125	381.9200134277344	978.8800048828125	780540.0625
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	102693.6015625	90243	40395.421875	34915	302.3999938964844	3859.52001953125	10.720000267028809	5284.9599609375	714.3499755859375	6787.2998046875	1548.949951171875	6199.0498046875	31511.998046875	13363.349609375	39.040000915527344	4523.68017578125	210	118.16000366210937	50.400001525878906	1318.239990234375	1028920.0625
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	152178.609375	131990	39326.08984375	33958	834.4000244140625	573.44000244140625	25.46000099182129	1506.1600341796875	397.79998779296875	33850.046875	16161.599609375	23837.44921875	9939.7998046875	5604.94970703125	118.95000457763672	1329.4400634765625	682.6400146484375	1303.6800537109375	846.72003173828125	708.4000244140625	805050
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	130163.40625	114775	20698.51953125	18135	605.91998291015625	1755.0400390625	16.75	4031.39013671875	545.3499755859375	3143.39990234375	6042.39990234375	12347.3994140625	24532.94921875	8757.44921875	320.25	2681.280029296875	423.9200134277344	851.20001220703125	511.2799987792969	698.32000732421875	1105380
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	67182	60082	33977.609375	29558	62.15999984741211	385.8399963378906	23.450000762939453	1108.1800537109375	453.04998779296875	39729.296875	7456.7998046875	8191.94970703125	4135.2998046875	10654.7998046875	211.6699981689453	2035.5999755859375	143.9199981689453	89.04000091552734	79.5199966430664	751.52001953125	895580
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	75393	65951	16524.900390625	15051	60.47999954223633	907.760009765625	38.86000061035156	1855.2301025390625	377.6499938964844	4598.75	5330	10699	10468.8994140625	7187.69970703125	151.88999938964844	1756.1600341796875	350	700.55999755859375	372.9599914550781	763.84002685546875	550400
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	125004.0078125	107358	30789.140625	27546	1235.9200439453125	1584.239990234375	42.880001068115234	2470.9599609375	684.449951171875	22856.599609375	4526.599609375	6711.24951171875	8741.849609375	17411.548828125	153.11000061035156	9979.759765625	1444.239990234375	720.72003173828125	432.8800048828125	70803.6015625	986100
data/_raw/CD8_gated_files/export_BC10_CD8+.fcs	171903	157861	11296.58984375	10577	274.3999938964844	2096.080078125	36.18000030517578	3228.72998046875	366.5999755859375	11887.849609375	5783.0498046875	11100.69921875	16960.44921875	5841.5498046875	253.760009765625	2386.159912109375	255.36000061035156	546	367.3600158691406	450.79998779296875	1073280
