FSC-A	FSC-H	SSC-A	SSC-H	CEF Multimer	HLA-DR	CD69	CD38	PD1	CD8	CD27	CD4	CD45RA	CD3	CCR7	Live-Dead	SARS-CoV-2 Multimer	CD39	CD137	CD57	Time	Sample
7.049662593213542	6.944293838234225	5.888398014451294	5.768289094554807	2.8153538897268024	4.884258205786948	1.3548032144434483	4.914291851532846	2.681627649013658	5.472347190810563	4.047516081500607	4.258922600268705	4.348254296621418	5.526139423552416	0.9259122655007446	4.849907985272146	4.842562850144511	3.9221673400140973	2.8598711101270036	3.4756741539885163	2845270	AP0301
7.262869392056614	7.1493730870895105	6.223754171374878	6.106047421807262	1.2210973045111553	2.6076043450885984	0.3960327612881397	3.3072559859798125	1.9971625499078753	4.869582188218874	4.315920932338653	4.4803065716830375	4.429958306522858	4.0805514744514	1.2511014414142567	2.946485585551832	5.6812962940381	4.865545589502779	3.4686221887480446	3.6259030986815164	5591319.5	AP0301
6.701812332850966	6.641131653515554	6.021359317163658	5.96413420919301	1.5574441611659386	3.672542092819907	0.7633950546248477	4.138094912192134	2.8743132309468753	5.060744856665517	3.408592878617488	3.888919530868809	4.008026930154206	5.814240959046199	0.5892955314532241	4.534983010710135	2.515395300418953	2.0876549508621216	0.8346568879759878	5.694557957425378	2404760	AP0301
7.000601796613071	6.91760097419876	5.808775988780822	5.77223970172435	3.481325272261147	5.2339353287155825	1.458002592599721	4.786828808725498	2.241254716764121	4.982677833300456	3.729004013595608	3.8916653886198125	4.393371489336859	4.2933491899902085	0.5166998237890377	4.728965732264068	4.142349552391287	3.2529549234776627	2.2879593217870218	2.9116829125015573	2892610	AP0301
6.722297127738655	6.628942189320634	6.547544741426927	6.42547654288515	2.569962834015124	4.170321293118788	1.0311629972315903	4.692701983860249	2.4382095524312715	5.88950927332795	4.20313542870522	4.881185319032234	5.869901309739187	5.086923156129227	0.7635992606663392	4.288387829179851	2.2886955933966657	1.4346552585038903	0.8949785000795424	4.30603822835485	2310540	AP0301
6.9712530252416025	6.890962754051793	6.623280524113478	6.550148610508233	1.5069161716383117	3.54975342142313	1.0591185686669984	4.24155291218751	2.61601482481646	5.532274113555873	4.7647870038293805	4.990535985890207	4.518397007706212	4.9947550232780085	1.0488418062523839	3.978071452300876	5.145499270916391	4.334215570981449	3.0318501160293576	3.9100485407294303	2063050	AP0301
6.66815448181501	6.57105297634875	6.588862385870312	6.512935533577103	1.797366206489195	3.295608959916365	0.6055140617325206	3.7589489377836274	2.0569710650178767	5.735152022482882	4.049274555154054	4.401847079242262	4.8864614404494615	4.920798824760858	0.8029087587413094	3.706870534866557	1.6583156003937096	1.178193658524818	0.32080243352287446	3.339420961251093	1299640.125	AP0301
6.980824586956635	6.864974120416732	6.295844939358921	6.1937835149618	2.178428962954963	3.9632749831486334	0.4573547043184296	3.7035439611622403	1.930119081473547	4.371862985973008	3.1649776432133807	3.617578063215345	3.3680835900591486	3.690152831394508	0.30332717071441767	3.640965426599585	0.4302673564421665	0.7148705935980884	0.7828763881905679	1.758596744837676	1948450	AP0301
7.138893257772705	7.045951536248968	6.235480680767464	6.180517706895851	1.604349109413429	4.151917225217115	1.6225631370610878	4.926998016158234	2.377468511599149	5.761529087881589	4.720651064463361	4.89082659175222	4.8204207180385605	4.885192669328556	1.2404727588140487	4.208073170684099	5.32761817837606	4.511858765724032	3.23178496666664	2.9290287385915783	5371210.5	AP0301
7.021644406786503	6.924862430049675	6.479924207946572	6.391182633129361	2.3300149388544944	4.185659099443593	1.0054746585727676	4.539849253457959	2.734039945309817	5.520202500701423	3.913700939319438	4.6983281563354184	5.723909416995488	5.725828567380407	0.987497424841731	5.358934048053195	3.5249905494741096	2.9128751459632514	1.9039436410714614	7.571601673543061	3590880.25	AP0301
6.568662503973869	6.50837386398157	5.691019308728363	5.640547580784719	1.3131261571240125	3.0708389337645463	0.5327693807987206	3.5190681279679326	1.8584692548011377	3.661233323745602	2.2622335348043827	2.3866994130755237	2.980960881757723	4.389002382010521	0.6162480855581441	3.6034748936728858	2.5837077662705012	1.8457077773904336	0.8585641827066682	2.8992799524167583	1523400	AP0301
6.826893410460829	6.69433254114586	6.210073936137975	6.098408862381156	1.662571202780224	3.2247055531906104	0.9191384143175098	3.8369881841691296	2.3202529657630953	5.4780479410740615	3.9013869351957706	4.307473692842847	4.61498488460072	5.514940603068413	0.655940447976422	4.739029071525968	2.8408532712198027	2.0903376159386964	1.341665683432082	6.734760332956647	3853550	AP0301
6.667513479443332	6.563312000198782	5.957852439100071	5.906277112005149	2.122186079679021	3.7012006117607053	0.5828368117184906	4.356490341707667	2.1933440994977342	5.15170990363437	4.955121503849201	5.620561830648967	5.728099248080427	4.733514098456891	1.7705758680455708	3.5320281448161577	1.9145773331238256	2.743738831077742	2.2303892487903667	2.480039857488651	3089800.25	AP0301
6.335889730376989	6.2545245728224454	6.539541830343304	6.474201670726294	2.3075630653396497	4.3049499282425	0.7938769286896172	4.684071705801639	2.5646528459245483	5.750954771768628	4.041189470726183	4.842856182515907	6.283659160791042	5.50440125101026	0.8671605068296652	4.8492313148816155	2.557498478069975	2.0876549508621216	1.4363070888154974	6.5316656254749415	3293660.25	AP0301
7.347579554718019	7.195497912066021	6.3770155474451125	6.282095771804247	3.708459464858592	5.318767393696237	1.7120828485901587	4.847519956420603	2.9503123794601196	5.262795759045549	3.501843045426982	3.8518066811796046	4.461382321977039	4.6769819102190935	0.48121182505960347	4.896222652540974	1.1212061523588546	0.6134588095196994	1.2167483615917603	4.333830991161669	3957970	AP0301
6.803870369791859	6.700650618540529	6.743768460248714	6.6754043801234015	2.140721301468993	3.727332025798357	0.3077841533193381	4.060657461777497	2.37204491503608	5.80208281459012	4.098970368504525	4.7028327744237	5.836530070769052	5.30801693714298	0.8499162271627088	4.541602499698663	2.0732280601851354	1.558116356946689	0.8846695575083978	6.09362306745709	2480370	AP0301
7.219816349806266	7.0684111980003586	6.369013112503354	6.237989843314263	1.4248751172943366	3.3296515510638467	0.4934021503268109	3.986383778168297	1.9881683095887717	4.800238701498556	3.1973690067962592	4.062654377655055	5.625691175925957	4.731961431250655	0.30332717071441767	3.615547816350472	0.058633067012918025	0.13525391122815353	0.20391717845933796	2.1552301773717	2219420	AP0301
6.658955161972826	6.568416904534883	6.371505433450948	6.285380641380584	0.8510722464077372	2.8045556969493353	0.22587444959847394	3.613865358272486	2.242137488696187	4.472281094590061	2.957736253220001	3.9884603555515463	5.1136972216176595	5.052669963388094	0.688340299779231	4.072634486389111	1.409582392736742	1.1678392778971811	0.27518051246898034	5.375417136621404	3827980.25	AP0301
7.309013943159274	7.19634749911211	5.967915892232678	5.9092128638448065	0.7516082914657023	2.2179023342422233	0.15570344103040892	2.835096639243647	2.36267948108073	4.618969134199261	4.836611437119087	5.302344108799809	4.348688559724397	5.148007175632918	0.4011538735565751	3.6537158136561523	2.0695895751609124	2.97859621112005	2.348025950464249	2.914065968040343	3114100	AP0301
7.3994850998720585	7.270276255336021	6.679841979516391	6.597729474332794	2.613394092695305	2.9408125618993917	0.7182882335627481	3.245966800808709	1.7536996485424041	5.439194942075414	3.7783740865204627	4.163571353416653	4.209767072266389	4.69218761171332	0.707485040395959	3.776150867179386	1.7185887072398403	1.2656481027870206	1.0432126571372144	5.500493659694939	1607550	AP0301
7.067235231621205	6.961271667626042	5.8825722700022025	5.839370240963291	1.992835764939741	3.638320049473169	0.5560351296346722	4.0103032546977735	2.083053700290012	5.257647469507522	3.6512595911486407	4.169171612052723	5.323862658875108	4.623185165072214	0.5550567163958827	3.758855811837649	0.6886076888494086	0.19313049421889725	0.4403016080659508	3.8989701342320706	3391330.25	AP0301
7.376068613958392	7.243970850145496	6.443612237932517	6.30863591789606	2.117072540520169	4.202274244298211	1.3612677451575506	4.660855842242618	2.921861473047482	5.323494138642401	5.243240521603582	5.641608952001324	4.814170245447255	5.2971016191762645	0.47045305061043474	4.5121748679649745	2.635219229905776	3.21074930877746	2.809657258243887	3.588735877585513	3173900	AP0301
6.832608954536421	6.737458555997039	6.6473995368581855	6.535881777673463	2.4126209043358107	3.0438199730304234	0.3918916510762599	3.034105764948777	2.1204843558039084	5.865504485459755	4.145516590597285	4.219076948039276	3.97372757983464	4.614319286486501	0.8118371871776034	3.478222106077101	2.066852245830637	1.4346552585038903	1.0223592696366686	2.2381520502744983	2784080.25	AP0301
6.868764504075692	6.737300456174099	6.612934927264436	6.46242848750353	2.0128748831458485	4.336991084428085	2.185366081409342	5.001343804944474	2.985203501033289	4.5635314319138836	3.016054084637159	4.240105962335555	5.837363366502596	5.6353022203238545	0.49902844445640293	4.759782810630631	2.2225671124504136	1.5113007424620883	0.907758773633394	5.2049155569732	3315470	AP0301
6.796579709093001	6.714802869776724	5.9796817387629755	5.946578615269939	1.3950136773160122	3.3754488017430706	0.2864018384587835	3.7068377831121815	2.398121471271107	4.749272777160204	4.7619905724827	5.37540538351583	5.52700859996062	4.513438136208646	0.7543836045813069	3.6105026687025266	2.0521295935192665	2.6315506615854	2.19712706531427	2.3855197343445216	3880170	AP0301
7.097222937902088	7.000238051797863	6.346018385010419	6.26533017509198	2.1041763652145407	3.9775323326998397	0.6017535780954631	4.415099820357751	2.7372947567243973	5.872719362012718	4.188593054195245	4.672359072936892	5.585035511570275	5.557286068391381	0.665725019003245	4.444857542994626	2.262604298292027	1.5205189523866596	0.9844407566908016	5.445669170926041	5531050	AP0301
6.687874947168022	6.541801383014055	6.644103946482699	6.500991580994718	1.4330312087294976	3.623644310939823	0.7530993494404848	4.020290398435515	2.06643687130898	5.6354521488925435	3.8955994694786416	4.254996853255192	4.350423729372833	5.161244473160887	0.7697128258612569	4.416834668901957	2.652851093702716	2.0085956990716776	0.8690638490235465	6.191994459747691	5073620	AP0301
7.5909566451608965	7.448924202279032	6.006851773864224	5.932393678967373	1.318531416298294	2.644912493165067	0.2389204567939815	3.5078998325590245	2.2430194993912553	4.455936860845429	4.460120838004228	5.10456313462995	5.268393860714003	4.915146923972735	0.7106543498532719	3.749756373440321	1.669044347498681	2.254264641130374	1.7610478831628795	2.708846368663835	4474810.5	AP0301
7.01053650196459	6.88522437656811	6.65676934658027	6.5583132830603725	2.099841605953458	3.6999560167469063	0.9792721946728155	4.239366312313739	2.1793675458498747	5.729573800929322	4.020610872977292	4.547911664823176	5.269172490151292	5.072025514398551	0.6428081002861867	3.9393319513337506	0.8611963197280063	0.37264849821516294	0.38290763891862756	3.9281000414747247	1573430	AP0301
6.581367937921844	6.522702616641669	6.308509706948939	6.245567742384704	1.7809804178212427	3.841563274613394	0.4084172945911653	4.371495984828403	2.3037725526873	5.674060561660691	3.9963637984714984	4.661620955811151	5.869664109329536	5.072341468197773	0.7512996335354621	4.133745140316511	1.2227240447497938	0.8820805601903063	0.4302673564421665	4.90971459618663	4153850	AP0301
6.901859983404285	6.816035850370577	6.294723153823711	6.246498040137526	2.3362414075720883	2.7236632977398805	0.5013339763314918	2.9785623555660883	2.28533110301658	4.8172324878937784	4.96648112222179	5.294322518662403	4.2999806415382045	5.055779301932365	1.5263451248897464	3.7688701471777044	5.557715209400051	4.786238332014236	3.6018119367155386	3.1124995604010888	4028040	AP0301
6.177453940939542	6.115749822097924	5.9968960250972625	5.898844953275191	2.8428990535836536	4.639456320046615	1.430047474371192	4.511022728415082	2.263098384614622	4.579600662379382	3.1973690067962592	3.5470972138881316	3.9270239577984642	4.304982269315359	0.8383045748123236	4.300078409681126	3.715432453742781	2.9227557058204887	2.117657774641014	2.7209322280174635	4857820	AP0301
7.526732435678424	7.410831314911301	6.597387699332839	6.526145552069829	2.2062191766417882	3.661510690764795	0.40016744774744195	4.14561790156079	2.4257589845813947	5.466329599466991	5.057223440197106	5.572822268742866	5.8137894962197825	5.028926594726915	1.4400520861437114	3.871235039613575	2.3170041476639494	2.765581300057216	2.029644782466192	2.591931474589991	4490700	AP0301
6.759571664120103	6.6577045600005915	6.487028619436774	6.3993960487672705	2.05091572496525	3.243959000332305	0.3290308933220874	3.5324644556384133	2.254416860215574	4.880802903151535	3.658424734296521	4.340186363842295	5.258041066058244	4.343792302125294	0.3676607889261477	3.534129875014489	2.1930943701655408	1.5815176253315968	0.9429272570205306	1.945843480255226	1869890.125	AP0301
6.598268179075799	6.5174173915683715	6.316835837221027	6.253473473630653	3.0390159770288725	4.65409679035087	0.8005686654510931	4.101530020718012	2.2447812421933637	5.077016120768371	3.4459245623944534	3.728802328297826	4.012593599927563	4.32796100305374	0.5377111558048812	4.22105190694234	1.171991674909841	0.9204225121375227	0.7407169283954665	2.390860104684322	1675530.125	AP0301
7.243704228469365	7.148870333022749	6.417309998434401	6.3501205838248085	3.719162665796317	5.189020173504728	0.44521233734932575	3.833130804863198	1.7801937400905654	5.546203107092525	3.8372553292675287	4.131050361071617	4.115138931469273	4.096040460848758	0.5481364439404963	4.573389739772088	0.8076275986426275	0.2963115544175443	1.140498202062921	2.6971061721176346	3966290	AP0301
6.66942494362738	6.610805521561672	6.2129787991906085	6.17963439533882	2.163021589195613	3.698531794467125	0.8072307847815782	4.209569098640222	2.265688550890575	4.789259479506411	3.1171303045174463	4.087480742284626	5.321977626139273	4.779570488097103	0.23775374915239997	3.8884775561606952	1.4163234008902776	0.8048974250580244	0.2963115544175443	3.919406087276819	2044610	AP0301
6.898508249304189	6.813914560547012	6.179407942692093	6.134645637152129	2.653523822716862	3.849255692724563	0.5713957006882445	3.6884746773228994	3.0707833387980914	5.505187038717045	5.023800105725589	5.405434287661337	4.590654829025119	4.853331014668819	0.7357887165768162	3.9075990571620016	2.253503120993477	2.776554946968269	2.4465634360708877	2.9128751459632514	35170.00390625	AP0301
6.401240736493082	6.28570356835806	5.944023381310533	5.850485139617074	2.5113182710329163	4.008593542359839	0.7461977882069913	4.451584504013717	2.5729715942939166	4.888361682322449	3.6479857046034225	4.388272392441344	5.663593169214789	5.531476022747632	0.9395412032752931	4.58777761750631	4.01536211157526	3.291278576025549	2.0831681761997944	5.425371653489292	2044830.125	AP0301
6.222931702757853	6.12570880066641	6.360462331687693	6.261546215199759	1.6426160668245364	3.1682592459016345	0.5598865525749718	3.300372377910142	2.2682721677218307	5.307684130652664	3.7229368894764763	4.048395761407867	3.6473295900072835	4.8274398073260185	0.5411922301525112	3.7347481989841382	1.5713412788187269	1.2107426346426924	0.6408847038669476	4.851544335697782	4076440	AP0301
6.415419756711685	6.34715874244167	6.049739079081637	6.012546864677412	3.235793098301687	4.655398474469861	0.4694342625440478	4.468213547864543	2.1924182265208554	4.8687435604691665	3.3669265780586204	4.364731902019292	5.741346691791587	5.002970748039696	0.7264091255356704	4.600515892751314	3.793821344133871	3.037128810876502	1.994974731865378	5.749445589235461	3324980.25	AP0301
6.500091416587086	6.4557459577271645	6.475496721949133	6.392433463886294	1.1974228931226187	4.159476939297099	1.4178498255291294	4.655603868315881	2.5105438268868694	5.48883244495975	4.002365805981717	4.1898660893363315	4.292086584871994	4.717803432282226	0.7999208158932416	4.2354284853600985	4.224806799368081	3.517409115549978	2.1543913513526642	5.067706190429521	3625600	AP0301
7.087383282734451	6.995107437890487	6.34126505447289	6.284784194391331	0.4783478533407541	3.5418679408660227	1.7167571321163477	4.175843104603426	2.4626617069941896	4.121561115341405	4.0967388158913325	4.435845166494847	4.103418490235805	4.8609044172193805	0.6493865678471009	3.8925953703798166	4.49235074712949	3.6666226822357633	2.5381063281439973	4.4995479255338315	1578320	AP0301
6.569415742871872	6.483293157998232	6.4205447272013885	6.3746187821578655	3.1948197985766926	4.84776372536484	1.061880857830568	4.648615093751023	2.6907433176330606	4.907043553081668	5.33400504911624	5.83831836708173	5.057650942042901	4.599900866214355	0.6061867924913079	4.498652653041599	2.4603355392235198	3.2069037279574193	2.6373096722289633	2.9172345894163776	4190920	AP0301
7.196349918779562	7.08892130810287	6.430070471278761	6.3320268219630105	2.0325337579590976	4.153501599326987	1.4756106579692185	4.568238981308955	2.9902710362323766	5.812459268084225	4.474963439324861	4.480782313900249	4.306228712809447	4.7677184072113965	1.0929997422447026	4.07385969506073	5.086687558953941	4.269995574272029	3.05280048312954	3.410345272156509	4538880	AP0301
6.942871754815015	6.841246179774615	6.259034362887923	6.210711197642377	1.104279465253089	2.8449869908551997	0.11143588907055905	2.8408299771925902	1.9870385163348312	4.385660732578158	4.935092388466423	5.456876600954215	4.390148548546058	4.7009265103836215	0.5722518774495838	3.248436027844061	2.8911960896033984	4.055534285637345	3.3336912820651405	2.849350028294505	3773910.25	AP0301
6.7918966536515955	6.695783963645199	6.437664622839136	6.340103711018397	1.9261887469102879	3.7573449455535317	0.7076965237393403	4.112406604595367	2.083053700290012	5.462844147679426	3.816225751417524	4.356688566624113	5.595480294839348	4.887855310622131	0.5515995615773177	4.040620077520907	1.4010990823584224	1.0637327148390852	0.655940447976422	5.004425269578501	3617100	AP0301
6.91787303634668	6.792435469602758	6.016709319656074	5.9015108511284255	3.2329617786427924	4.834858253513743	0.521036241569419	5.108029277097687	2.8377300988609266	5.639371770894374	3.9566889531698584	5.358741998027712	6.894815748699446	5.585004035880296	0.7939269495919166	4.999660240188687	2.4683866450583745	2.054906163946496	1.6515553434610732	6.153066286821859	3462090	AP0301
6.883688593342872	6.64805315338342	6.821666937575998	6.616869864787009	2.5803191283132962	4.413613877669754	1.0339860837075747	4.4355214256554225	1.9217278159522442	5.73460919194006	4.035416590649007	4.619466091417019	5.5925742672447925	4.695416039875185	0.5892955314532241	4.004927174583021	0.8611963197280063	0.66491174460193	0.5478475616208339	2.9337079259539056	1741060	AP0301
7.060451262014296	6.95012579409925	6.725735928584117	6.63321489624391	3.195997130377801	4.786020276856111	0.3835902302882128	5.114223115833814	3.036375460972605	5.910995856659652	4.283782232925697	5.387271768291576	6.901016862691505	5.553355862401092	0.9796232527028306	4.949609781974061	2.613539893686084	2.140875874805624	2.033426370197546	6.339454361495961	3331920	AP0301
6.868992791931734	6.789978508923195	6.331803938878227	6.184373047379995	3.1712788859438645	4.949762834996714	1.697936030545495	4.866958674700418	3.2726177527675264	5.450440423549261	4.265431684034872	4.206894551921275	4.4484005294543	5.655457024923857	1.4543173875162314	4.967408756001742	5.112582128496148	4.286163802533426	3.1448591977859444	3.500082864969402	2954650	AP0301
6.8419035908464725	6.7279120849440774	6.476519259600728	6.379515057413313	2.651504175652968	4.199578145260975	0.6463745111651079	4.550566470514598	2.1727793638347297	5.882555500802149	4.204390007451834	4.77490319299015	6.100790280230742	4.710421704535196	0.8207124762814184	4.233551297210833	1.220735480032639	0.960176875779877	0.489841223445126	5.31262253621193	1516250	AP0301
7.69610640094289	7.53270241758793	6.51452528517858	6.408663291445367	0.876840895551962	4.157338995208954	1.4852736743879633	4.712393837593713	2.739458809342901	5.776871492324364	4.709287005941459	4.613236760108225	4.455741790247328	5.313409496927129	1.5129825363905836	4.306406699600113	6.028939538468067	5.138253498199009	3.843860034755201	3.6923296759080033	3719450	AP0301
6.785694848100316	6.723481260188438	6.6089089569731625	6.454320148887348	2.289672084285372	3.7745008322747946	0.5013339763314918	4.198229321777609	2.1849809902895365	5.271806694355142	3.657991937098321	4.436044078639779	5.755830677850071	4.896993633935826	0.8813735870195429	4.455198324468219	2.1425750261027923	1.6556165783236425	0.9103007511428973	6.27966874701737	5510100	AP0301
6.1185377755461365	6.016650788625775	6.554971958353634	6.46307349130274	1.5324708103118307	3.614773325882054	1.0054746585727676	4.384053884372852	2.683914323518769	5.485947092272824	5.515380127361747	5.473158453646927	4.654370934050899	4.755868659581531	2.4230886661855924	4.172542765320408	7.046495989602567	6.187649463103429	4.821995621449908	5.500074253180438	1587270	AP0301
6.831398233599556	6.663576969239065	6.8051034339012135	6.617814661957355	1.9022906043093333	4.42660743763679	1.6771656738223848	4.972314779888204	3.0735012498553393	6.024943827210441	5.174736637158037	5.272022333853912	4.560988903020692	4.909524846379298	1.7771729043576083	4.323629930926113	6.152863431472778	5.3050760126898275	4.034483041149394	3.0675506062498887	3512540	AP0301
6.473778456334098	6.298830070246816	6.312463787593183	6.185691464155754	1.0493410208284693	3.2729811194200833	1.2293884843644192	4.088140453252954	2.3492624959634654	5.125747739750638	5.355177360479871	5.491086364989138	4.814374750275761	4.704583362527789	1.8929061428056568	3.589666905541462	6.528798896029695	5.702299186760511	4.441934651309396	3.4242813509327066	4222260.5	AP0301
6.688968816524612	6.5179097625697935	6.541170659520658	6.345101285522874	4.747432301782976	6.2120681565049916	1.624259078897365	5.197233993353479	2.4323694378620244	4.45163733015987	3.249784469631592	4.03393090479144	5.032329769407699	4.7076963560884755	0.6095466859870486	5.684464482221219	3.609576381904367	2.8854984371479895	2.1619164219732943	3.5440144712767823	5117490	AP0301
7.164863078013541	7.081429141381897	6.146059784864856	6.079633277544953	2.0390046926182563	3.7615360865482237	0.7288113441866272	4.342302230095079	2.2526716550603187	5.407394579099613	3.802268862216069	4.509564175314293	5.691077333959483	5.051380498813681	0.6129004517129227	4.081787354713669	2.1800820461244874	1.4656290140229828	0.9304703588656201	4.5160358324667955	4877210.5	AP0301
7.166842256639823	7.016144012507406	6.516538445433261	6.41651706491889	2.6499868142117773	4.505436611036431	0.7112347299805521	4.783844838128401	2.731319554866708	5.865409223514031	4.172930933596861	5.007924190948628	6.323344451105526	5.776168546078094	0.9341059488677529	5.463795579722457	3.237838215361547	2.618870592849945	1.735023818056126	7.452058567805862	3317170	AP0301
7.271007500666416	7.148723648795145	6.446458588564982	6.368167258136001	2.270726743199921	4.002300040527338	0.8005686654510931	4.192038531630285	2.0160203474234133	5.492712882920007	3.859623323986649	4.452713965615828	5.659035674588764	4.674869050544586	0.6362050118553955	3.897865023707004	1.5387266718794608	1.0905866100810677	0.7661494769075142	4.014171457184527	6032310.5	AP0301
7.495503941630699	7.314810676758429	6.436729690331286	6.304500893798297	2.856187890691999	4.402743623782215	0.9435133377082436	4.197423988096501	2.6043439977100835	5.452602362056051	4.774194036530057	4.993787364496547	4.518671800761908	5.021642409183123	1.7176617447112101	4.30931406848809	6.241757484522055	5.3711990389099915	4.037979427269453	4.342449618799046	2395910	AP0301
6.784490392984161	6.676833127348418	6.514145899147669	6.392723611689259	2.3519827501646007	4.416139187427862	1.2148589400386067	4.519427429524727	2.096360503009102	4.753119577131762	3.1256331250346183	3.551921277105773	3.9867474874012943	5.035502893475371	0.6689742680310504	4.551146417169271	2.3994787384603526	1.8680652880456143	1.2306451569938455	5.362434055067789	1400020.125	AP0301
7.5385273248697615	7.457563458925341	6.403947746414284	6.360936943439887	2.360773604118214	3.866425740905146	0.5904263479591967	4.264918561234192	2.759258929871941	5.735396204332907	5.174879170127162	5.786480934784617	6.053018471609901	5.265490251924523	1.1587300145815635	4.01354790400399	2.6630807551241715	2.9375907008320215	2.1669026434328607	2.99373527836205	1898940.125	AP0301
7.1776925051004525	7.068172725931338	6.321390057498276	6.208459928434196	1.9515588170711484	3.70580987220835	0.7461977882069913	4.305383545594964	2.2570290941935864	5.476397375588415	4.0715713647837815	4.726991689758751	5.774082791688701	4.956718437198509	0.5202165357855328	3.9784756471546685	0.7745356882084912	0.8559272914341827	0.5093545268550651	2.5053339584857355	491060.03125	AP0301
6.674603560104229	6.550301121561643	6.495678674821408	6.399218693682971	3.8797447686043984	5.507696488838059	1.9439189731868631	4.978791032670693	2.948118389482187	5.134790209935642	5.073446480323476	5.220121227780446	4.884430653025598	4.439816604520157	1.871478464204867	4.987257653193479	6.424403722260161	5.574629246432204	4.30356302445131	3.587722919793758	1656430.125	AP0301
6.984522232092107	6.8912745649669604	6.599817998105403	6.542012837235214	2.56612051137759	4.291643512587297	0.8785895809220731	4.7167176095449035	2.778677720346964	4.437534968149236	5.044583460419309	5.751942478478145	6.274555350254361	5.061330528295548	1.128646938076444	4.23271591187765	2.739029806302438	3.047950953907944	2.3452444806057113	3.054871641283292	2396010	AP0301
6.969602978440945	6.849816506253262	6.297569364386257	6.216796360352874	2.709924560810891	4.173429914773234	0.4248378964022362	4.134526578386783	2.296268524970591	5.4059247793422465	4.5938879276246505	5.1844317057139095	5.948562836693795	4.899499955608133	0.7043096010276687	4.010160723025931	1.591599700160651	2.290901308644526	1.9910499370466814	2.558063236293772	1942350	AP0301
7.200236688476244	7.061529480063548	6.394877034905951	6.231613286355478	4.882241094638116	6.290959055467667	1.0368030030809514	4.80235037492167	2.669536994000138	5.313823161524987	3.8844412732405944	4.47467637052006	5.0026886191454105	4.57899729379204	0.5096488455639099	5.665643958273692	3.489183667747653	2.714665632590552	2.390860104684322	3.6071937745754874	1368420	AP0301
7.536486659727925	7.377942615239285	6.447625279477702	6.3333064652300175	1.581859600232269	3.1462455131789455	0.5444358367928896	3.7832092371222945	2.350850181065501	5.122848809603744	4.566940576051766	5.226233485523442	5.419150046727609	4.986126961042857	1.2383355326313954	3.667409208912262	3.0332604508762486	2.8136099796310017	2.139173910446613	2.854834730775089	1580130	AP0301
7.470735606885993	7.315777558049295	6.406922329251726	6.283241724417982	2.9442202494412126	4.608799298241642	0.6682707673362365	4.555553879198533	2.408667505695216	5.930803983330231	4.25368477836897	5.045773526737407	6.193906563822447	5.155883426494249	0.6028207328114996	4.509643463371665	1.307056893392521	0.7350091725351129	0.8611963197280063	3.384115951391923	2929140	AP0301
7.331476631731716	7.203227487512916	6.431784456721779	6.326748794725129	2.067184445453809	3.7942862099425616	0.6092669110623397	3.744907785804297	2.45050922769588	5.80747381617776	4.1298353645869765	4.4511475946733015	4.79365177478771	5.558160935201554	0.6947464288755658	4.908683694586925	2.8258091975172497	2.099229945017663	1.2087339770706798	6.852034340681738	2914980.25	AP0301
6.6107038144963175	6.5361718248935325	6.118965173625146	6.057850593543834	1.3486911598425142	2.937012802319581	0.32479273513306006	3.171753357298051	1.4874828366412711	4.246377481982072	2.6648926310359657	3.16639255985719	4.235740929402189	4.364625101723093	0.322386478274718	3.3608304266007267	1.4607952577306802	0.9354667435458635	0.3277663573634286	2.9643582604408185	135050	AP0301
6.97592109705321	6.869846784674628	6.539183414712797	6.44716045051644	2.923599171054552	4.685809890901447	1.152351044370372	5.059602074028491	2.6969629943713382	6.0374163422020715	4.364731902019292	5.225420682373296	6.4386708681069305	5.534465327733191	0.9286489684758646	4.800752021485087	2.264867026803524	1.547718425828265	1.220735480032639	5.741191342758458	507960.03125	AP0301
6.250724141089168	6.165954334348361	6.388913781963812	6.337489408334056	1.4265111041447094	3.319559567055859	0.6898906682627087	3.023760030813767	1.5973710186631573	4.6134033491083715	3.9656425260470174	4.06323207500614	3.5511991797376985	3.69287393814914	1.068657858823661	2.9932754467057605	5.255043909210252	4.354769100603467	3.1614316682512578	2.5541032319162995	3218610	AP0301
6.924613567745366	6.822619693084611	6.763017530847587	6.655853761001227	2.4119808858768637	3.9003438169887383	0.2864018384587835	4.326376693917583	2.4490699017942283	5.843444949178466	4.199740030342416	4.883413661569303	5.853330780712707	5.351599971392075	0.7169746342003059	4.3930897946093745	2.2342780113998764	1.7325117717917748	0.788411743565092	5.669426030922971	3763090	AP0301
7.020119081128703	6.851778463034305	6.737129729704258	6.599799785565879	3.5528490435268214	4.888660028211149	1.350473147628721	4.56591918773524	2.953375944889282	5.944785357482543	4.852281885198787	5.093800137420685	4.698863684604427	4.934246524523445	1.2926796540764485	4.564281735967369	5.351090428010824	4.509037434203001	3.558518658378487	3.271466417685584	1656420	AP0301
7.277693062799444	7.154730543893983	6.479899680850952	6.397354563749677	3.8539954687132894	5.512328301473506	1.9514102491967333	5.2833093972324	2.5125752359303366	5.906227769413915	4.919081997743303	5.009831447811471	4.923734941572517	5.011623216914879	1.6337774739814872	5.063389210107943	6.0582778712217245	5.1865526644066735	3.9069589150009625	3.6042074555636345	4441130	AP0301
